cik,ticker,title
1514281,MITT-PB,"AG Mortgage Investment Trust, Inc."
1402606,BCOMF,B COMMUNICATIONS LTD
1080720,GUT-PC,GABELLI UTILITY TRUST
1887388,BRCHF,Brainchip Holdings Limited/ADR
1815620,CKDXF,Opthea Ltd
1849475,NCACU,Newcourt Acquisition Corp
23426,CNTHP,CONNECTICUT LIGHT & POWER CO
1842644,SLVR,SILVERspac Inc.
23426,CNLPL,CONNECTICUT LIGHT & POWER CO
1896084,GSCCF,ioneer Ltd
1869141,ACAQ-UN,Athena Consumer Acquisition Corp.
1227857,NCZ-PA,Virtus Convertible & Income Fund II
1166663,TNP-PE,TSAKOS ENERGY NAVIGATION LTD
1318885,DSX-PB,DIANA SHIPPING INC.
1593222,CIO-PA,"City Office REIT, Inc."
23426,CNTHO,CONNECTICUT LIGHT & POWER CO
1574085,BHR-PD,Braemar Hotels & Resorts Inc.
1571776,CHMI-PB,Cherry Hill Mortgage Investment Corp
1166663,TNP-PF,TSAKOS ENERGY NAVIGATION LTD
1682745,VRRMW,VERRA MOBILITY Corp
1160846,OIBRQ,OI S.A. - In Judicial Reorganization
46207,HAWLN,HAWAIIAN ELECTRIC CO INC
23426,CNTHN,CONNECTICUT LIGHT & POWER CO
1459762,EXROF,EXRO TECHNOLOGIES INC.
1479615,SLNCF,Silence Therapeutics plc
46207,HAWEN,HAWAIIAN ELECTRIC CO INC
1041657,UONEK,"URBAN ONE, INC."
23426,CNLHO,CONNECTICUT LIGHT & POWER CO
1944885,APLMW,Apollomics Inc.
23426,CNLHP,CONNECTICUT LIGHT & POWER CO
1355096,QRTEB,"Qurate Retail, Inc."
1574085,BHR-PB,Braemar Hotels & Resorts Inc.
1243429,ARCXF,ArcelorMittal
23426,CNLTP,CONNECTICUT LIGHT & POWER CO
1232582,AHT-PG,ASHFORD HOSPITALITY TRUST INC
1567924,MIESF,"Mitsui E&S Holdings Co., Ltd./ADR"
922358,FGPRB,FERRELLGAS PARTNERS L P
1824153,LHC-UN,Leo Holdings Corp. II
23426,CNLTL,CONNECTICUT LIGHT & POWER CO
23426,CNPWM,CONNECTICUT LIGHT & POWER CO
1653558,PRTHU,"Priority Technology Holdings, Inc."
1571776,CHMI-PA,Cherry Hill Mortgage Investment Corp
23426,CNPWP,CONNECTICUT LIGHT & POWER CO
1495240,LANDP,GLADSTONE LAND Corp
23426,CNLPM,CONNECTICUT LIGHT & POWER CO
1641601,RVRF,River Financial Corp
23426,CNLTN,CONNECTICUT LIGHT & POWER CO
1756594,IVEVF,Inventiva S.A.
1598599,IPHYF,Innate Pharma SA
1859795,NVNXF,NOVONIX Ltd
1685766,MVXM,MOVEIX INC.
1232582,AHT-PI,ASHFORD HOSPITALITY TRUST INC
71508,ENO,"ENTERGY NEW ORLEANS, LLC"
1874218,RCACU,Revelstone Capital Acquisition Corp.
1232582,AHT-PH,ASHFORD HOSPITALITY TRUST INC
1873875,IHLXF,Incannex Healthcare Ltd
1232582,AHT-PF,ASHFORD HOSPITALITY TRUST INC
1232582,AHT-PD,ASHFORD HOSPITALITY TRUST INC
1271554,ERLFF,Entree Resources Ltd.
1515816,PLYM-PA,"Plymouth Industrial REIT, Inc."
1434754,SB-PC,"SAFE BULKERS, INC."
1302084,NSRCF,NextSource Materials Inc.
1434754,SB-PD,"SAFE BULKERS, INC."
1850453,MOYFF,Mynaric AG
761648,CDR-PB,"CEDAR REALTY TRUST, INC."
1578453,DLNG-PA,Dynagas LNG Partners LP
1606745,LTRPB,"Liberty TripAdvisor Holdings, Inc."
1333172,NM-PH,Navios Maritime Holdings Inc.
1347652,CORR-PA,"CorEnergy Infrastructure Trust, Inc."
1333172,NM-PG,Navios Maritime Holdings Inc.
1814974,BBXIB,"BBX Capital, Inc."
761648,CDR-PC,"CEDAR REALTY TRUST, INC."
1836274,ACAH,Atlantic Coastal Acquisition Corp.
1811115,RTNXF,Renalytix plc
1662991,SEZNL,Sezzle Inc.
793040,ECF-PA,ELLSWORTH GROWTH & INCOME FUND LTD
716634,RDIB,READING INTERNATIONAL INC
1301236,SOHOB,Sotherly Hotels Inc.
1705012,FATBB,"Fat Brands, Inc"
1301236,SOHOO,Sotherly Hotels Inc.
1301236,SOHON,Sotherly Hotels Inc.
9521,BCV-PA,BANCROFT FUND LTD
93676,SCXLB,STARRETT L S CO
1191070,BNOEF,BIONOMICS LIMITED/FI
1589150,RGBPP,Regen BioPharma Inc
1282957,GLU-PB,GABELLI GLOBAL UTILITY & INCOME TRUST
1895251,SGTM,"Sustainable Green Team, Ltd."
1166272,GNTLF,GENETIC TECHNOLOGIES LTD
1854078,RLFTF,Relief Therapeutics Holding SA
1712641,BFFTF,Biofrontera AG
1875931,OFSTF,Carbon Streaming Corp
1861233,ILLM,illumin Holdings Inc.
1430725,GSL-PB,"Global Ship Lease, Inc."
1841004,ATAQ,Altimar Acquisition Corp. III
1072627,KFSYF,KINGSWAY FINANCIAL SERVICES INC
1855485,FLAG,"First Light Acquisition Group, Inc."
1833498,RCLF,"Spectral AI, Inc."
1578453,DLNG-PB,Dynagas LNG Partners LP
1004530,MPVDF,Mountain Province Diamonds Inc.
1374328,FTLF,"FITLIFE BRANDS, INC."
1888274,DEFTF,"Defi Technologies, Inc."
1501078,OFED,Oconee Federal Financial Corp.
1632970,AHTR,"American Healthcare REIT, Inc."
1717452,ODTC,"Odonate Therapeutics, Inc."
1007273,BKSC,BANK OF SOUTH CAROLINA CORP
1882839,WONDF,WonderFi Technologies Inc.
1718108,SURF,"Surface Oncology, Inc."
1429260,FBIOP,"Fortress Biotech, Inc."
1853825,TZUP,THUMZUP MEDIA Corp
1515114,GWIN,"GLORYWIN ENTERTAINMENT GROUP, INC."
1087456,UBOH,UNITED BANCSHARES INC/OH
1841675,ARBKF,Argo Blockchain Plc
1823575,ZFOXW,"ZeroFox Holdings, Inc."
1787384,FFBW,"FFBW, Inc. /MD/"
1448815,RFLFF,Raffles Education Corp Ltd
1650739,AJIA,"Ajia Innogroup Holdings, Ltd."
1389207,GFASY,Gafisa S.A.
1816723,GRFXF,Graphex Group Ltd
1679063,CSSEP,"Chicken Soup for the Soul Entertainment, Inc."
1705259,SMTSF,Sierra Metals Inc.
1496454,CHTH,"CNL Healthcare Properties, Inc."
1363958,WCRS,"WESTERN CAPITAL RESOURCES, INC."
1690585,MGTA,"Dianthus Therapeutics, Inc. /DE/"
1762359,ACRDF,"Acreage Holdings, Inc."
1787005,CNNB,"Cincinnati Bancorp, Inc."
1362898,AVLNF,Avalon Advanced Materials Inc.
1678105,CAHO,Caro Holdings Inc.
1434674,CHND,CHINA MEDIA INC.
1463833,IDWM,"IDW MEDIA HOLDINGS, INC."
1888175,PXCLF,Phoenix Copper Limited/ADR
1738699,WSKEF,Wisekey International Holding S.A.
1786286,DPRO,Draganfly Inc.
1898601,TAOFF,IPERIONX Ltd
838875,WVVIP,WILLAMETTE VALLEY VINEYARDS INC
1792597,CMHF,"Community Heritage Financial, Inc."
1723059,BIOE,Bio Essence Corp
943034,AATC,AUTOSCOPE TECHNOLOGIES CORP
1175483,DSHK,Drive Shack Inc.
1505065,BRSYF,Brainsway Ltd.
1528760,EXEO,"Exeo Entertainment, Inc."
1512927,CUII,"China United Insurance Service, Inc."
1598323,ACMB,AGRO CAPITAL MANAGEMENT CORP.
1737270,NEXCF,NexTech AR Solutions Corp.
1734875,MSVB,"Mid-Southern Bancorp, Inc."
1800373,GWLL,"GOLDENWELL BIOTECH, INC."
1636050,SIOX,Sio Gene Therapies Inc.
1444874,TETAA,"Teton Advisors, Inc."
1415397,RAPH,Raphael Pharmaceutical Inc.
1076691,OSBK,OCONEE FINANCIAL CORP
1891512,XTXXF,Adastra Holdings Ltd.
1634394,RSCI,"Redwood Scientific Technologies, Inc."
1068618,GVSI,"Good Vibrations Shoes, Inc."
1130166,CYCCP,"Cyclacel Pharmaceuticals, Inc."
1835385,MBBC,"Marathon Bancorp, Inc. /MD/"
1708527,AZYO,ELUTIA INC.
926423,MINDP,"MIND TECHNOLOGY, INC"
1791325,FIGI,Freedom Internet Group Inc.
1568628,BQST,Bioquest Corp
1882607,ALPSQ,"ALPINE SUMMIT ENERGY PARTNERS, INC."
942149,OCGSF,Outcrop Silver & Gold Corp
1751700,TBBA,"TEB Bancorp, Inc."
1042046,AFGC,AMERICAN FINANCIAL GROUP INC
910679,WVFC,WVS FINANCIAL CORP
1002135,WSTL,WESTELL TECHNOLOGIES INC
733337,PWCO,"PwrCor, Inc."
1716188,SSBP,"SSB Bancorp, Inc."
825788,DIVVZ,DIVALL INSURED INCOME PROPERTIES 2 LIMITED PARTNERSHIP
1444874,TETAB,"Teton Advisors, Inc."
1305773,CFMS,Conformis Inc
50292,IEHC,IEH Corp
1531266,ELIO,"Elio Motors, Inc."
1396633,SUME,SUMMER ENERGY HOLDINGS INC
1949766,ODDAF,Odd Burger Corp
1771755,SWISF,Sekur Private Data Ltd.
1470129,CATG,Capstone Technologies Group Inc.
1731727,LMPX,"LMP Automotive Holdings, Inc."
1158399,BRCNF,Burcon NutraScience Corp
840551,TMDIF,TITAN MEDICAL INC
1131343,PRNAF,ALTERITY THERAPEUTICS LTD
1645155,WBSR,Webstar Technology Group Inc.
846546,BNSOF,BONSO ELECTRONICS INTERNATIONAL INC
1019671,SEAC,SEACHANGE INTERNATIONAL INC
1769725,ERKH,"Eureka Homestead Bancorp, Inc."
1827855,MCLE,Medicale Corp.
1376986,TVC,Tennessee Valley Authority
1376986,TVE,Tennessee Valley Authority
1617765,LNDZF,Salona Global Medical Device Corp
1439237,QOEG,Quality Online Education Group Inc.
1096950,ACTX,"ADVANCED CONTAINER TECHNOLOGIES, INC."
1898643,MILOF,Mobilicom Ltd
1527541,WHLRD,"Wheeler Real Estate Investment Trust, Inc."
1868079,PMEDF,Predictmedix Inc.
1415813,ARMC,Un Monde International Worldwide Ltd.
1816554,EVTK,EVENTIKO INC.
1807387,BCCEF,BacTech Environmental Corp
1377167,FGCO,"Financial Gravity Companies, Inc."
1052054,EVOL,"Symbolic Logic, Inc."
1561180,PQEFF,PETROTEQ ENERGY INC.
1435812,ARPC,Arem Pacific Corp
922521,FALC,FALCONSTOR SOFTWARE INC
1301713,SHVLF,STARCORE INTERNATIONAL MINES LTD.
1446371,SGIC,"Strategic Realty Trust, Inc."
1318482,SGLDF,KIDOZ INC.
1551206,HGLD,Patagonia Gold Corp.
887247,ADMP,DMK PHARMACEUTICALS Corp
926844,FBDS,Fuss Brands Corp.
1609139,INND,"INNERSCOPE HEARING TECHNOLOGIES, INC."
1723517,UCASU,UC Asset LP
1312109,SICP,Silvergate Capital Corp
1789299,UTME,UTime Ltd
1543268,BTB,Bit Brother Ltd
1294404,SFUNY,Fang Holdings Ltd
1637890,CLYYF,Celyad Oncology SA
1705338,LOV,Spark Networks SE
1706588,RYTTF,Royalty North Partners Ltd.
1804469,GRDAF,"Guardforce AI Co., Ltd."
1016708,RCAR,"RenovaCare, Inc."
1094084,TKOI,TELKONET INC
1588014,ADMQ,"ADM ENDEAVORS, INC."
1756704,SIRC,SOLAR INTEGRATED ROOFING CORP.
1611747,BVXV,Scinai Immunotherapeutics Ltd.
1067873,IPTK,AS-IP TECH INC
1435064,CETXP,CEMTREX INC
1358099,UCIX,"Umbra Companies, Inc."
918573,GRVE,GROOVE BOTANICALS INC.
1442853,IGEX,"Indo Global Exchange(s) Pte, Ltd."
1395445,PRPI,PERPETUAL INDUSTRIES INC.
1631463,BRLL,Barrel Energy Inc.
1607679,CANQF,CanaQuest Medical Corp.
1410172,RBCN,"Rubicon Technology, Inc."
1076262,GSPT,Golden Star Enterprises Ltd.
1385799,ABMT,Advanced Biomedical Technologies Inc.
1078037,REMI,"REMEDENT, INC."
945828,AMTY,AMERITYRE CORP
1508381,BNKL,Bionik Laboratories Corp.
1828098,MTTCF,Steakholder Foods Ltd.
1487198,ASPU,"ASPEN GROUP, INC."
1776048,AMMX,Ameramex International Inc
1458631,HALB,Halberd Corp
1532981,EMWPF,Eros Media World PLC
1475430,JSHG,JOSHUA GOLD RESOURCES INC
1263011,EXNRF,EXCELLON RESOURCES INC
707511,RGRX,REGENERX BIOPHARMACEUTICALS INC
1177167,LMDCF,LINGO MEDIA CORP
1078799,MCOA,"Marijuana Co of America, Inc."
919175,SGMD,"Sugarmade, Inc."
1000683,BDRL,BLONDER TONGUE LABORATORIES INC
42050,WSRC,WESTERN SIERRA RESOURCE Corp
1593034,ENDPQ,Endo International plc
1041633,FTRS,Futuris Co
1636509,VCBD,"Vitalibis, Inc."
924095,MVCO,"Metavesco, Inc."
1509228,SDTTU,SandRidge Mississippian Trust I
1099234,INCT,"InCapta, Inc."
1623360,MRGE,Mirage Energy Corp
1000298,IMPM,IMPAC MORTGAGE HOLDINGS INC
1525852,BTZI,"BOTS, Inc./PR"
1709401,RUBY,"Rubius Therapeutics, Inc."
1205181,GPFT,"Grapefruit USA, Inc"
1370496,MLLOF,Medallion Resources Ltd
1642178,AGNPF,Algernon Pharmaceuticals Inc.
1797762,KNGW,"Kenongwo Group US, Inc."
1435617,PWDY,"POWERDYNE INTERNATIONAL, INC."
1550222,MIKP,"Mike the Pike Productions, Inc."
1825270,MKGP,"Maverick Energy Group, Ltd."
1553264,APSI,AQUA POWER SYSTEMS INC.
1492448,GRNF,GRN Holding Corp
1002771,IGPK,"Integrated Cannabis Solutions, Inc."
1527541,WHLRP,"Wheeler Real Estate Investment Trust, Inc."
1682265,RELT,"Reliant Holdings, Inc."
1685237,TMRR,TEMIR CORP.
1574910,RIII,"RENAVOTIO, INC."
1351051,GENN,"Genesis Healthcare, Inc."
1794311,BLEG,"Branded Legacy, Inc."
1420108,GLUC,"Glucose Health, Inc."
1898643,MOBBW,Mobilicom Ltd
1119897,PCTL,PCT LTD
1349929,VYNT,"Vyant Bio, Inc."
1645260,TOMDF,TODOS MEDICAL LTD.
1313938,SNNC,"Sibannac, Inc."
822411,IMUC,"EOM Pharmaceutical Holdings, Inc."
1591615,VXIT,"VirExit Technologies, Inc."
6494,ANDR,ANDREA ELECTRONICS CORP
29952,CHJI,"CHINA CHANGJIANG MINING & NEW ENERGY COMPANY, LTD."
1004724,RHE-PA,"REGIONAL HEALTH PROPERTIES, INC"
822655,LEAS,"Strategic Asset Leasing, Inc."
1516887,WCUI,"Wellness Center USA, Inc."
1671818,ONCR,"Oncorus, Inc."
829325,SPYR,"SPYR, Inc."
1839730,SLHGF,Skylight Health Group Inc.
1429859,CBTC,XTRA Bitcoin Inc.
879682,VIVE,"VIVEVE MEDICAL, INC."
1498372,IWAL,iWallet Corp
1533106,ARGQ,"ARGENTUM 47, INC."
1471302,KMGH,Kemiao Garment Holding Group
1540615,PUGE,"PUGET TECHNOLOGIES, INC."
1514113,GHAV,GRAND HAVANA INC.
842722,DROP,"Fuse Science, Inc."
1653821,CENBF,CEN BIOTECH INC
1458023,FKST,"Flowerkist Skin Care & Cosmetics, Inc."
1488501,MSPC,"METROSPACES, INC."
1413488,CBGL,"CANNABIS GLOBAL, INC."
837342,CORG,CORDIA CORP
1325950,MOCI,"Energy Holdings, Inc."
731245,PDNLB,PRESIDENTIAL REALTY CORP/DE/
1412659,RGIN,"Regenicin, Inc."
1108248,KNOS,KRONOS ADVANCED TECHNOLOGIES INC
1621672,SLGG,"Super League Enterprise, Inc."
1503458,FTXP,"FOOTHILLS EXPLORATION, INC."
1300938,ABCE,"ABCO Energy, Inc."
1664127,ALTD,"ALTITUDE INTERNATIONAL HOLDINGS, INC."
1496671,CALA,"Calithera Biosciences, Inc."
1041588,ACCR,"Access-Power & Co., Inc."
1317880,PLPL,"Plandai Biotechnology, Inc."
1584831,OXBRW,OXBRIDGE RE HOLDINGS Ltd
1433551,SGLA,Sino Green Land Corp.
1787412,WBBA,"WB Burgers Asia, Inc."
1490054,APHD,"VERDE BIO HOLDINGS, INC."
1566610,VERBW,"Verb Technology Company, Inc."
1604930,LCLP,"Life Clips, Inc."
1415306,PSRU,"Valiant Eagle, Inc."
1407591,MSTO,Masterbeat Corp
1621221,ARTLW,"ARTELO BIOSCIENCES, INC."
715788,EVIO,"EVIO, INC."
1863116,AERS,Aerius International Inc.
1351573,PHCG,"Pure Harvest Corporate Group, Inc."
1305323,ZVOI,Zovio Inc
1414043,FDBL,"Friendable, Inc."
1144169,ECOX,"ECO INNOVATION GROUP, INC."
1404935,THCT,"THC Therapeutics, Inc."
1715032,WTII,"Water Technologies International,Inc."
1415684,MSLPQ,MusclePharm Corp
1523486,MJDS,"MOJO DATA SOLUTIONS, INC."
806592,SUWN,"SUNWIN STEVIA INTERNATIONAL, INC."
1569329,YGYI,"Youngevity International, Inc."
1368637,BBLS,Petrolia Energy Corp
1795851,FAVO,"Favo Capital, Inc."
941685,IWSY,IMAGEWARE SYSTEMS INC
1472847,HVCW,HARRISON VICKERS & WATERMAN INC
1563463,NLBS,"NUTRALIFE BIOSCIENCES, INC"
1778805,TRNFQ,"Taronis Fuels, Inc."
922612,SMIT,SCHMITT INDUSTRIES INC
1468679,CRYO,American CryoStem Corp
1114898,WNBD,Winning Brands Corp
1652842,URYL,TrueNorth Quantum Inc.
1527102,EGSE,"Evergreen Sustainable Enterprises, Inc."
1635748,ZPAS,"Zoompass Holdings, Inc."
1079282,RIVU,"Rivulet Media, Inc."
1394638,DWAY,"Driveitaway Holdings, Inc."
825322,XDSL,"MPHASE TECHNOLOGIES, INC."
1558465,PGAS,"PETROGRESS, INC"
1590383,RENO,"RENOVARE ENVIRONMENTAL, INC."
1819876,TRIRF,"Triterras, Inc."
1334740,UITA,"Utilicraft Aerospace Industries, Inc."
1383637,NBCO,"Neon Bloom, Inc."
1463459,EMGE,Emergent Health Corp.
1579026,TOWTF,TOWER ONE WIRELESS CORP.
1863976,AQUI,Aquarius I Acquisition Corp.
1106861,FZRO,FLASHZERO CORP.
1550020,EWLL,eWELLNESS HEALTHCARE Corp
869531,ADGO,Advantego Corp
1108630,LIVC,Live Current Media Inc.
1338672,SPBV,"Glink Arts Global Group, Inc."
1627611,RETC,12 Retech Corp
1284450,CHGI,"China Carbon Graphite Group, Inc."
1622231,BTIM,BOATIM INC.
1163612,PVEG,PACIFIC VEGAS GLOBAL STRATEGIES INC
1458581,ZENO,"ZENOSENSE, INC."
1751299,KLDO,"Kaleido Biosciences, Inc."
1532595,SINC,Sincerity Applied Materials Holdings Corp.
1353499,MAXD,Max Sound Corp
1119643,NPHC,NUTRA PHARMA CORP
1828672,BOXDQ,"Boxed, Inc."
1653876,MMNT,MOMENTOUS HOLDINGS CORP.
1122742,FERL,"FEARLESS FILMS, INC."
1805024,AMHG,Amergent Hospitality Group Inc.
1040850,AGTK,"AGRITEK HOLDINGS, INC."
1168663,ANSU,AMANASU TECHNO HOLDINGS CORP
1729089,PHCFF,"Puhui Wealth Investment Management Co., Ltd."
1575420,BIIO,Bionovate Technologies Corp.
1368620,CNNA,Cann American Corp.
1142790,TAUG,"TAURIGA SCIENCES, INC."
1797956,RCMW,"RCMW Group, Inc."
1493712,CMXC,Cell MedX Corp.
70858,BAC-PL,BANK OF AMERICA CORP /DE/
842183,RPT-PD,RPT Realty
1786248,NREF-PA,"NexPoint Real Estate Finance, Inc."
1055160,MFA-PC,"MFA FINANCIAL, INC."
1868640,VHNAU,Vahanna Tech Edge Acquisition I Corp.
1868640,VHNAW,Vahanna Tech Edge Acquisition I Corp.
1819438,GWH-WT,"ESS Tech, Inc."
1651721,GIPRW,"GENERATION INCOME PROPERTIES, INC."
1834755,SLACU,Social Leverage Acquisition Corp I
1834755,SLACW,Social Leverage Acquisition Corp I
1585389,SSST,"SmartStop Self Storage REIT, Inc."
866368,PSBXP,"PS BUSINESS PARKS, INC./MD"
866368,PSBYP,"PS BUSINESS PARKS, INC./MD"
866368,PSBZP,"PS BUSINESS PARKS, INC./MD"
712771,CNOBP,"ConnectOne Bancorp, Inc."
883948,AUB-PA,Atlantic Union Bankshares Corp
1466026,MSBIP,"Midland States Bancorp, Inc."
1719489,KLR-WT,"Kaleyra, Inc."
1794846,ATCOL,Atlas Corp.
1794846,ATCO-PD,Atlas Corp.
1794846,ATCO-PH,Atlas Corp.
1794846,ATCO-PI,Atlas Corp.
1675426,SMGE,"Sigmata Electronics, Inc."
907254,BFS-PE,"SAUL CENTERS, INC."
880984,ACFND,"ACORN ENERGY, INC."
1847607,RFACU,RF Acquisition Corp.
1847607,RFACW,RF Acquisition Corp.
1847607,RFACR,RF Acquisition Corp.
1840353,TRCA-UN,Twin Ridge Capital Acquisition Corp.
1840353,TRCA-WT,Twin Ridge Capital Acquisition Corp.
230557,SIGIP,SELECTIVE INSURANCE GROUP INC
1855447,TYGOW,"TIGO ENERGY, INC."
1849820,KITTW,"Nauticus Robotics, Inc."
1802457,ORGNW,"Origin Materials, Inc."
1813914,CMAXW,"CareMax, Inc."
1077428,TCBIO,TEXAS CAPITAL BANCSHARES INC/TX
1719406,NRXPW,"NRX Pharmaceuticals, Inc."
1498382,DMPWW,"Kintara Therapeutics, Inc."
1844505,GIAFW,"GigCapital5, Inc."
1844505,GIAFU,"GigCapital5, Inc."
910606,REGCP,REGENCY CENTERS CORP
910606,REGCO,REGENCY CENTERS CORP
1756499,MCLDP,mCloud Technologies Corp.
1756499,MCLDW,mCloud Technologies Corp.
1708410,WINRW,SIMPLICITY ESPORTS & GAMING Co
1957783,MACT,"MachTen, Inc."
1392694,SURGW,"SurgePays, Inc."
1813814,MMCWF,Mind Medicine (MindMed) Inc.
1813814,MMDCF,Mind Medicine (MindMed) Inc.
1624422,ERYFF,PHAXIAM Therapeutics S.A.
1653384,RWAYL,Runway Growth Finance Corp.
1653384,RWAYZ,Runway Growth Finance Corp.
1831096,GEGGL,"Great Elm Group, Inc."
1876945,GRAMW,Gold Flora Corp.
1824036,IDBAY,IDEX Biometrics ASA
1255474,WLLAW,Whiting Holdings LLC
1255474,WLLBW,Whiting Holdings LLC
769594,NPPXF,NIPPON TELEGRAPH & TELEPHONE CORP
1794338,IGICW,International General Insurance Holdings Ltd.
1679688,DBRG-PH,"DigitalBridge Group, Inc."
1679688,DBRG-PI,"DigitalBridge Group, Inc."
1679688,DBRG-PJ,"DigitalBridge Group, Inc."
1561032,HTIBP,"Healthcare Trust, Inc."
1716951,OCCIN,"OFS Credit Company, Inc."
1716951,OCCIO,"OFS Credit Company, Inc."
736772,CCNEP,CNB FINANCIAL CORP/PA
1342936,AVOID,"Advanced Voice Recognition Systems, Inc"
1434389,UNSS,"UNIVERSAL SOLAR TECHNOLOGY, INC."
895126,CHKEL,CHESAPEAKE ENERGY CORP
895126,CHKEW,CHESAPEAKE ENERGY CORP
895126,CHKEZ,CHESAPEAKE ENERGY CORP
1479247,CPER,United States Commodity Index Funds Trust
1479247,USCI,United States Commodity Index Funds Trust
1841800,NOGNW,"Nogin, Inc."
1025835,EFSCP,ENTERPRISE FINANCIAL SERVICES CORP
72573,MOVAA,MOVADO GROUP INC
1947244,USGOW,U.S. GoldMining Inc.
1899830,PERF-WT,Perfect Corp.
1848672,GDLG,Glidelogic Corp.
1593773,AMJT,AMJ Global Technology
1809196,IMTXW,Immatics N.V.
1855693,FICVU,Frontier Investment Corp
1855693,FICVW,Frontier Investment Corp
1823652,EVEX-WT,"Eve Holding, Inc."
1912582,FLFVR,Feutune Light Acquisition Corp
1912582,FLFVU,Feutune Light Acquisition Corp
1912582,FLFVW,Feutune Light Acquisition Corp
88948,SENEM,Seneca Foods Corp
88948,SENEL,Seneca Foods Corp
1345126,CODI-PC,Compass Diversified Holdings
1835972,ARRWU,Arrowroot Acquisition Corp.
1835972,ARRWW,Arrowroot Acquisition Corp.
1813658,TMPOW,"Tempo Automation Holdings, Inc."
1547546,LFT-PA,"Lument Finance Trust, Inc."
1631596,KREF-PA,KKR Real Estate Finance Trust Inc.
19617,JPM-PJ,JPMORGAN CHASE & CO
19617,JPM-PK,JPMORGAN CHASE & CO
19617,JPM-PL,JPMORGAN CHASE & CO
19617,JPM-PM,JPMORGAN CHASE & CO
1115055,PNFPP,PINNACLE FINANCIAL PARTNERS INC
1415311,AGQ,ProShares Trust II
1415311,BOIL,ProShares Trust II
1415311,EUO,ProShares Trust II
1415311,GLL,ProShares Trust II
1415311,VIXM,ProShares Trust II
1415311,VIXY,ProShares Trust II
1415311,YCL,ProShares Trust II
1415311,YCS,ProShares Trust II
1415311,ZSL,ProShares Trust II
1415311,SVXY,ProShares Trust II
1415311,UCO,ProShares Trust II
1415311,UGL,ProShares Trust II
1415311,ULE,ProShares Trust II
1415311,UVXY,ProShares Trust II
1415311,KOLD,ProShares Trust II
1415311,SCO,ProShares Trust II
1919182,EBFI,"Eco Bright Future, Inc."
1414767,NCPLW,Netcapital Inc.
1831006,BLUA-UN,BlueRiver Acquisition Corp.
1831006,BLUA-WT,BlueRiver Acquisition Corp.
1838814,JUN-UN,Juniper II Corp.
1838814,JUN-WT,Juniper II Corp.
1874074,MMVWW,MultiMetaVerse Holdings Ltd
1848323,LOCC-WT,Live Oak Crestview Climate Acquisition Corp.
1848323,LOCC-UN,Live Oak Crestview Climate Acquisition Corp.
1876716,ASCBR,ASPAC II Acquisition Corp.
1876716,ASCBU,ASPAC II Acquisition Corp.
1876716,ASCBW,ASPAC II Acquisition Corp.
1633336,FCRX,"Crescent Capital BDC, Inc."
1822372,SSRT,Streetex Corp.
1546066,PBNAF,PEMBINA PIPELINE CORP
91576,KEY-PL,KEYCORP /NEW/
1546066,PMBPF,PEMBINA PIPELINE CORP
1546066,PMMBF,PEMBINA PIPELINE CORP
1546066,PPLAF,PEMBINA PIPELINE CORP
1423689,AGNCL,AGNC Investment Corp.
1423689,AGNCO,AGNC Investment Corp.
1423689,AGNCP,AGNC Investment Corp.
1685040,BHFAM,"Brighthouse Financial, Inc."
1685040,BHFAN,"Brighthouse Financial, Inc."
1685040,BHFAO,"Brighthouse Financial, Inc."
320335,GL-PD,GLOBE LIFE INC.
310522,FNMAP,FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE
896429,CTLPP,"CANTALOUPE, INC."
1840199,WALDW,Waldencast plc
1822993,JXN-PA,Jackson Financial Inc.
19617,AMJ,JPMORGAN CHASE & CO
1464343,ATLCL,Atlanticus Holdings Corp
1464343,ATLCP,Atlanticus Holdings Corp
1709682,CTOS-WT,"Custom Truck One Source, Inc."
1879248,ADSEW,Ads-Tec Energy Public Ltd Co
1845123,IVCPU,Swiftmerge Acquisition Corp.
1845123,IVCPW,Swiftmerge Acquisition Corp.
1847846,EUDAW,EUDA Health Holdings Ltd
1640043,PXSAP,Pyxis Tankers Inc.
1640043,PXSAW,Pyxis Tankers Inc.
1832511,PIIIW,P3 Health Partners Inc.
1864531,DHACU,DIGITAL HEALTH ACQUISITION CORP.
1864531,DHACW,DIGITAL HEALTH ACQUISITION CORP.
1842556,HNRA-WT,HNR Acquisition Corp.
1785424,KPLTW,"Katapult Holdings, Inc."
1898416,ALVOW,Alvotech
1834026,GROY-WT,Gold Royalty Corp.
1907223,RWODR,Redwoods Acquisition Corp.
1907223,RWODU,Redwoods Acquisition Corp.
1907223,RWODW,Redwoods Acquisition Corp.
1863990,SMAPW,Sportsmap Tech Acquisition Corp.
1863990,SMAPU,Sportsmap Tech Acquisition Corp.
1830033,PCTTU,"PureCycle Technologies, Inc."
1830033,PCTTW,"PureCycle Technologies, Inc."
1357671,CRTDW,"Creatd, Inc."
1676047,NTRBW,NutriBand Inc.
81023,PNMXO,PUBLIC SERVICE CO OF NEW MEXICO
1678130,OPP-PA,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc."
1678130,OPP-PB,"RiverNorth/DoubleLine Strategic Opportunity Fund, Inc."
1873213,BRWC,Birdie Win Corp
1404912,KKR-PC,KKR & Co. Inc.
